annotation_id,substantive_target_discourse,clinical_frame_present,lived_experience_frame_present,confidence,source_file,derived_frame
llm_train_01919,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01920,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01921,False,,,high,annotator_batch_026.jsonl,non_substantive_or_insufficient
llm_train_01922,True,False,True,high,annotator_batch_026.jsonl,lived_only
llm_train_01923,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01924,False,,,high,annotator_batch_026.jsonl,non_substantive_or_insufficient
llm_train_01925,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01926,False,,,high,annotator_batch_026.jsonl,non_substantive_or_insufficient
llm_train_01927,True,False,True,high,annotator_batch_026.jsonl,lived_only
llm_train_01928,False,,,high,annotator_batch_026.jsonl,non_substantive_or_insufficient
llm_train_01929,False,,,high,annotator_batch_026.jsonl,non_substantive_or_insufficient
llm_train_01930,False,,,high,annotator_batch_026.jsonl,non_substantive_or_insufficient
llm_train_01931,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01932,True,False,True,medium,annotator_batch_026.jsonl,lived_only
llm_train_01933,True,True,False,medium,annotator_batch_026.jsonl,clinical_only
llm_train_01934,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01935,True,True,True,high,annotator_batch_026.jsonl,mixed
llm_train_01936,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01937,True,False,True,high,annotator_batch_026.jsonl,lived_only
llm_train_01938,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01939,True,True,False,medium,annotator_batch_026.jsonl,clinical_only
llm_train_01940,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01941,False,,,high,annotator_batch_026.jsonl,non_substantive_or_insufficient
llm_train_01942,False,,,high,annotator_batch_026.jsonl,non_substantive_or_insufficient
llm_train_01943,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01944,True,True,False,medium,annotator_batch_026.jsonl,clinical_only
llm_train_01945,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01946,True,True,True,high,annotator_batch_026.jsonl,mixed
llm_train_01947,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01948,True,False,True,medium,annotator_batch_026.jsonl,lived_only
llm_train_01949,True,True,False,high,annotator_batch_026.jsonl,clinical_only
llm_train_01950,True,False,True,high,annotator_batch_026.jsonl,lived_only
llm_train_01951,True,True,True,medium,annotator_batch_027.jsonl,mixed
llm_train_01952,True,False,True,high,annotator_batch_027.jsonl,lived_only
llm_train_01953,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01954,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01955,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01956,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01957,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01958,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01959,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01960,True,False,True,medium,annotator_batch_027.jsonl,lived_only
llm_train_01961,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01962,True,True,True,high,annotator_batch_027.jsonl,mixed
llm_train_01963,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01964,True,True,False,medium,annotator_batch_027.jsonl,clinical_only
llm_train_01965,True,False,True,high,annotator_batch_027.jsonl,lived_only
llm_train_01966,True,False,True,high,annotator_batch_027.jsonl,lived_only
llm_train_01967,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01968,True,False,True,high,annotator_batch_027.jsonl,lived_only
llm_train_01969,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01970,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01971,True,True,True,medium,annotator_batch_027.jsonl,mixed
llm_train_01972,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01973,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01974,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01975,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01976,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01977,True,True,True,medium,annotator_batch_027.jsonl,mixed
llm_train_01978,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01979,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01980,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01981,True,True,False,medium,annotator_batch_027.jsonl,clinical_only
llm_train_01982,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01983,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01984,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01985,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01986,True,False,True,high,annotator_batch_027.jsonl,lived_only
llm_train_01987,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01988,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01989,True,True,True,high,annotator_batch_027.jsonl,mixed
llm_train_01990,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01991,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01992,True,True,False,medium,annotator_batch_027.jsonl,clinical_only
llm_train_01993,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01994,True,False,True,medium,annotator_batch_027.jsonl,lived_only
llm_train_01995,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_01996,False,,,high,annotator_batch_027.jsonl,non_substantive_or_insufficient
llm_train_01997,True,False,True,high,annotator_batch_027.jsonl,lived_only
llm_train_01998,True,False,True,high,annotator_batch_027.jsonl,lived_only
llm_train_01999,True,True,False,high,annotator_batch_027.jsonl,clinical_only
llm_train_02000,True,True,False,medium,annotator_batch_027.jsonl,clinical_only
llm_train_02001,True,False,True,medium,annotator_batch_028.jsonl,lived_only
llm_train_02002,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02003,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02004,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02005,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02006,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02007,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02008,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02009,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02010,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02011,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02012,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02013,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02014,True,True,False,medium,annotator_batch_028.jsonl,clinical_only
llm_train_02015,True,False,False,high,annotator_batch_028.jsonl,substantive_other
llm_train_02016,True,False,False,medium,annotator_batch_028.jsonl,substantive_other
llm_train_02017,True,True,True,high,annotator_batch_028.jsonl,mixed
llm_train_02018,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02019,True,True,True,high,annotator_batch_028.jsonl,mixed
llm_train_02020,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02021,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02022,True,True,True,high,annotator_batch_028.jsonl,mixed
llm_train_02023,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02024,True,True,True,medium,annotator_batch_028.jsonl,mixed
llm_train_02025,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02026,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02027,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02028,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02029,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02030,True,True,True,high,annotator_batch_028.jsonl,mixed
llm_train_02031,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02032,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02033,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02034,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02035,True,True,False,medium,annotator_batch_028.jsonl,clinical_only
llm_train_02036,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02037,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02038,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02039,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02040,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02041,True,False,True,medium,annotator_batch_028.jsonl,lived_only
llm_train_02042,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02043,True,True,False,medium,annotator_batch_028.jsonl,clinical_only
llm_train_02044,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02045,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02046,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02047,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02048,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02049,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02050,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02051,True,False,True,medium,annotator_batch_028.jsonl,lived_only
llm_train_02052,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02053,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02054,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02055,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02056,True,False,False,medium,annotator_batch_028.jsonl,substantive_other
llm_train_02057,True,True,True,high,annotator_batch_028.jsonl,mixed
llm_train_02058,True,False,True,medium,annotator_batch_028.jsonl,lived_only
llm_train_02059,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02060,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02061,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02062,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02063,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02064,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02065,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02066,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02067,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02068,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02069,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02070,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02071,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02072,True,True,False,medium,annotator_batch_028.jsonl,clinical_only
llm_train_02073,False,,,high,annotator_batch_028.jsonl,non_substantive_or_insufficient
llm_train_02074,True,False,True,high,annotator_batch_028.jsonl,lived_only
llm_train_02075,True,True,False,high,annotator_batch_028.jsonl,clinical_only
llm_train_02076,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02077,True,True,False,medium,annotator_batch_029.jsonl,clinical_only
llm_train_02078,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02079,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02080,False,,,medium,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02081,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02082,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02083,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02084,False,,,medium,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02085,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02086,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02087,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02088,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02089,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02090,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02091,True,False,True,high,annotator_batch_029.jsonl,lived_only
llm_train_02092,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02093,True,False,True,high,annotator_batch_029.jsonl,lived_only
llm_train_02094,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02095,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02096,True,False,True,high,annotator_batch_029.jsonl,lived_only
llm_train_02097,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02098,False,,,medium,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02099,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02100,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02101,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02102,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02103,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02104,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02105,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02106,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02107,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02108,True,True,False,high,annotator_batch_029.jsonl,clinical_only
llm_train_02109,False,,,high,annotator_batch_029.jsonl,non_substantive_or_insufficient
llm_train_02110,True,False,True,high,annotator_batch_029.jsonl,lived_only
llm_train_02111,True,False,True,high,annotator_batch_029.jsonl,lived_only
llm_train_02112,False,,,medium,annotator_batch_029.jsonl,non_substantive_or_insufficient
